img_path,class
./csvs/mnist/img3960.jpg,8
./csvs/mnist/img3961.jpg,6
./csvs/mnist/img3962.jpg,8
./csvs/mnist/img3963.jpg,1
./csvs/mnist/img3964.jpg,1
./csvs/mnist/img3965.jpg,0
./csvs/mnist/img3966.jpg,2
./csvs/mnist/img3967.jpg,1
./csvs/mnist/img3968.jpg,9
./csvs/mnist/img3969.jpg,8
./csvs/mnist/img3970.jpg,3
./csvs/mnist/img3971.jpg,9
./csvs/mnist/img3972.jpg,1
./csvs/mnist/img3973.jpg,5
./csvs/mnist/img3974.jpg,4
./csvs/mnist/img3975.jpg,5
./csvs/mnist/img3976.jpg,2
./csvs/mnist/img3977.jpg,8
./csvs/mnist/img3978.jpg,9
./csvs/mnist/img3979.jpg,4
./csvs/mnist/img3980.jpg,8
./csvs/mnist/img3981.jpg,2
./csvs/mnist/img3982.jpg,2
./csvs/mnist/img3983.jpg,9
./csvs/mnist/img3984.jpg,8
./csvs/mnist/img3985.jpg,4
./csvs/mnist/img3986.jpg,6
./csvs/mnist/img3987.jpg,8
./csvs/mnist/img3988.jpg,9
./csvs/mnist/img3989.jpg,5
./csvs/mnist/img3990.jpg,2
./csvs/mnist/img3991.jpg,4
./csvs/mnist/img3992.jpg,9
./csvs/mnist/img3993.jpg,7
./csvs/mnist/img3994.jpg,6
./csvs/mnist/img3995.jpg,6
./csvs/mnist/img3996.jpg,3
./csvs/mnist/img3997.jpg,1
./csvs/mnist/img3998.jpg,3
./csvs/mnist/img3999.jpg,9
./csvs/mnist/img4000.jpg,6
./csvs/mnist/img4001.jpg,7
./csvs/mnist/img4002.jpg,3
./csvs/mnist/img4003.jpg,0
./csvs/mnist/img4004.jpg,1
./csvs/mnist/img4005.jpg,5
./csvs/mnist/img4006.jpg,2
./csvs/mnist/img4007.jpg,8
./csvs/mnist/img4008.jpg,5
./csvs/mnist/img4009.jpg,0
./csvs/mnist/img4010.jpg,0
./csvs/mnist/img4011.jpg,1
./csvs/mnist/img4012.jpg,3
./csvs/mnist/img4013.jpg,1
./csvs/mnist/img4014.jpg,1
./csvs/mnist/img4015.jpg,1
./csvs/mnist/img4016.jpg,5
./csvs/mnist/img4017.jpg,2
./csvs/mnist/img4018.jpg,5
./csvs/mnist/img4019.jpg,6
./csvs/mnist/img4020.jpg,9
./csvs/mnist/img4021.jpg,7
./csvs/mnist/img4022.jpg,8
./csvs/mnist/img4023.jpg,3
./csvs/mnist/img4024.jpg,0
./csvs/mnist/img4025.jpg,7
./csvs/mnist/img4026.jpg,9
./csvs/mnist/img4027.jpg,9
./csvs/mnist/img4028.jpg,0
./csvs/mnist/img4029.jpg,2
./csvs/mnist/img4030.jpg,1
./csvs/mnist/img4031.jpg,6
./csvs/mnist/img4032.jpg,2
./csvs/mnist/img4033.jpg,9
./csvs/mnist/img4034.jpg,3
./csvs/mnist/img4035.jpg,7
./csvs/mnist/img4036.jpg,4
./csvs/mnist/img4037.jpg,8
./csvs/mnist/img4038.jpg,5
./csvs/mnist/img4039.jpg,4
./csvs/mnist/img4040.jpg,6
./csvs/mnist/img4041.jpg,8
./csvs/mnist/img4042.jpg,7
./csvs/mnist/img4043.jpg,7
./csvs/mnist/img4044.jpg,8
./csvs/mnist/img4045.jpg,0
./csvs/mnist/img4046.jpg,9
./csvs/mnist/img4047.jpg,7
./csvs/mnist/img4048.jpg,0
./csvs/mnist/img4049.jpg,5
./csvs/mnist/img4050.jpg,1
./csvs/mnist/img4051.jpg,9
./csvs/mnist/img4052.jpg,2
./csvs/mnist/img4053.jpg,8
./csvs/mnist/img4054.jpg,3
./csvs/mnist/img4055.jpg,6
./csvs/mnist/img4056.jpg,4
./csvs/mnist/img4057.jpg,9
./csvs/mnist/img4058.jpg,5
./csvs/mnist/img4059.jpg,8
./csvs/mnist/img4060.jpg,6
./csvs/mnist/img4061.jpg,9
./csvs/mnist/img4062.jpg,7
./csvs/mnist/img4063.jpg,5
./csvs/mnist/img4064.jpg,8
./csvs/mnist/img4065.jpg,1
./csvs/mnist/img4066.jpg,9
./csvs/mnist/img4067.jpg,1
./csvs/mnist/img4068.jpg,0
./csvs/mnist/img4069.jpg,3
./csvs/mnist/img4070.jpg,1
./csvs/mnist/img4071.jpg,1
./csvs/mnist/img4072.jpg,2
./csvs/mnist/img4073.jpg,6
./csvs/mnist/img4074.jpg,3
./csvs/mnist/img4075.jpg,7
./csvs/mnist/img4076.jpg,4
./csvs/mnist/img4077.jpg,5
./csvs/mnist/img4078.jpg,5
./csvs/mnist/img4079.jpg,6
./csvs/mnist/img4080.jpg,6
./csvs/mnist/img4081.jpg,2
./csvs/mnist/img4082.jpg,7
./csvs/mnist/img4083.jpg,0
./csvs/mnist/img4084.jpg,8
./csvs/mnist/img4085.jpg,8
./csvs/mnist/img4086.jpg,9
./csvs/mnist/img4087.jpg,2
./csvs/mnist/img4088.jpg,6
./csvs/mnist/img4089.jpg,4
./csvs/mnist/img4090.jpg,1
./csvs/mnist/img4091.jpg,6
./csvs/mnist/img4092.jpg,9
./csvs/mnist/img4093.jpg,9
./csvs/mnist/img4094.jpg,9
./csvs/mnist/img4095.jpg,3
./csvs/mnist/img4096.jpg,9
./csvs/mnist/img4097.jpg,2
./csvs/mnist/img4098.jpg,4
./csvs/mnist/img4099.jpg,9
./csvs/mnist/img4100.jpg,4
./csvs/mnist/img4101.jpg,8
./csvs/mnist/img4102.jpg,3
./csvs/mnist/img4103.jpg,4
./csvs/mnist/img4104.jpg,8
./csvs/mnist/img4105.jpg,5
./csvs/mnist/img4106.jpg,1
./csvs/mnist/img4107.jpg,0
./csvs/mnist/img4108.jpg,4
./csvs/mnist/img4109.jpg,0
./csvs/mnist/img4110.jpg,1
./csvs/mnist/img4111.jpg,6
./csvs/mnist/img4112.jpg,2
./csvs/mnist/img4113.jpg,6
./csvs/mnist/img4114.jpg,5
./csvs/mnist/img4115.jpg,4
./csvs/mnist/img4116.jpg,0
./csvs/mnist/img4117.jpg,7
./csvs/mnist/img4118.jpg,9
./csvs/mnist/img4119.jpg,9
./csvs/mnist/img4120.jpg,5
./csvs/mnist/img4121.jpg,1
./csvs/mnist/img4122.jpg,3
./csvs/mnist/img4123.jpg,9
./csvs/mnist/img4124.jpg,0
./csvs/mnist/img4125.jpg,9
./csvs/mnist/img4126.jpg,4
./csvs/mnist/img4127.jpg,5
./csvs/mnist/img4128.jpg,9
./csvs/mnist/img4129.jpg,1
./csvs/mnist/img4130.jpg,1
./csvs/mnist/img4131.jpg,7
./csvs/mnist/img4132.jpg,7
./csvs/mnist/img4133.jpg,4
./csvs/mnist/img4134.jpg,4
./csvs/mnist/img4135.jpg,5
./csvs/mnist/img4136.jpg,4
./csvs/mnist/img4137.jpg,3
./csvs/mnist/img4138.jpg,1
./csvs/mnist/img4139.jpg,3
./csvs/mnist/img4140.jpg,8
./csvs/mnist/img4141.jpg,1
./csvs/mnist/img4142.jpg,7
./csvs/mnist/img4143.jpg,0
./csvs/mnist/img4144.jpg,6
./csvs/mnist/img4145.jpg,2
./csvs/mnist/img4146.jpg,0
./csvs/mnist/img4147.jpg,4
./csvs/mnist/img4148.jpg,8
./csvs/mnist/img4149.jpg,8
./csvs/mnist/img4150.jpg,1
./csvs/mnist/img4151.jpg,6
./csvs/mnist/img4152.jpg,8
./csvs/mnist/img4153.jpg,1
./csvs/mnist/img4154.jpg,2
./csvs/mnist/img4155.jpg,3
./csvs/mnist/img4156.jpg,6
./csvs/mnist/img4157.jpg,3
./csvs/mnist/img4158.jpg,2
./csvs/mnist/img4159.jpg,9
./csvs/mnist/img4160.jpg,0
./csvs/mnist/img4161.jpg,1
./csvs/mnist/img4162.jpg,9
./csvs/mnist/img4163.jpg,1
./csvs/mnist/img4164.jpg,1
./csvs/mnist/img4165.jpg,7
./csvs/mnist/img4166.jpg,2
./csvs/mnist/img4167.jpg,1
./csvs/mnist/img4168.jpg,5
./csvs/mnist/img4169.jpg,5
./csvs/mnist/img4170.jpg,4
./csvs/mnist/img4171.jpg,6
./csvs/mnist/img4172.jpg,5
./csvs/mnist/img4173.jpg,4
./csvs/mnist/img4174.jpg,7
./csvs/mnist/img4175.jpg,4
./csvs/mnist/img4176.jpg,7
./csvs/mnist/img4177.jpg,8
./csvs/mnist/img4178.jpg,5
./csvs/mnist/img4179.jpg,4
./csvs/mnist/img4180.jpg,3
./csvs/mnist/img4181.jpg,4
./csvs/mnist/img4182.jpg,0
./csvs/mnist/img4183.jpg,2
./csvs/mnist/img4184.jpg,2
./csvs/mnist/img4185.jpg,5
./csvs/mnist/img4186.jpg,2
./csvs/mnist/img4187.jpg,1
./csvs/mnist/img4188.jpg,2
./csvs/mnist/img4189.jpg,6
./csvs/mnist/img4190.jpg,7
./csvs/mnist/img4191.jpg,1
./csvs/mnist/img4192.jpg,3
./csvs/mnist/img4193.jpg,5
./csvs/mnist/img4194.jpg,1
./csvs/mnist/img4195.jpg,5
./csvs/mnist/img4196.jpg,4
./csvs/mnist/img4197.jpg,3
./csvs/mnist/img4198.jpg,4
./csvs/mnist/img4199.jpg,6
./csvs/mnist/img4200.jpg,3
./csvs/mnist/img4201.jpg,7
./csvs/mnist/img4202.jpg,0
./csvs/mnist/img4203.jpg,1
./csvs/mnist/img4204.jpg,0
./csvs/mnist/img4205.jpg,2
./csvs/mnist/img4206.jpg,4
./csvs/mnist/img4207.jpg,9
./csvs/mnist/img4208.jpg,7
./csvs/mnist/img4209.jpg,2
./csvs/mnist/img4210.jpg,9
./csvs/mnist/img4211.jpg,6
./csvs/mnist/img4212.jpg,7
./csvs/mnist/img4213.jpg,2
./csvs/mnist/img4214.jpg,8
./csvs/mnist/img4215.jpg,6
./csvs/mnist/img4216.jpg,8
./csvs/mnist/img4217.jpg,0
./csvs/mnist/img4218.jpg,7
./csvs/mnist/img4219.jpg,0
./csvs/mnist/img4220.jpg,9
./csvs/mnist/img4221.jpg,0
./csvs/mnist/img4222.jpg,6
./csvs/mnist/img4223.jpg,9
./csvs/mnist/img4224.jpg,3
./csvs/mnist/img4225.jpg,4
./csvs/mnist/img4226.jpg,1
./csvs/mnist/img4227.jpg,7
./csvs/mnist/img4228.jpg,7
./csvs/mnist/img4229.jpg,4
./csvs/mnist/img4230.jpg,9
./csvs/mnist/img4231.jpg,2
./csvs/mnist/img4232.jpg,6
./csvs/mnist/img4233.jpg,6
./csvs/mnist/img4234.jpg,3
./csvs/mnist/img4235.jpg,3
./csvs/mnist/img4236.jpg,3
./csvs/mnist/img4237.jpg,3
./csvs/mnist/img4238.jpg,1
./csvs/mnist/img4239.jpg,3
./csvs/mnist/img4240.jpg,0
./csvs/mnist/img4241.jpg,4
./csvs/mnist/img4242.jpg,2
./csvs/mnist/img4243.jpg,7
./csvs/mnist/img4244.jpg,6
./csvs/mnist/img4245.jpg,9
./csvs/mnist/img4246.jpg,0
./csvs/mnist/img4247.jpg,3
./csvs/mnist/img4248.jpg,5
./csvs/mnist/img4249.jpg,1
./csvs/mnist/img4250.jpg,6
./csvs/mnist/img4251.jpg,3
./csvs/mnist/img4252.jpg,6
./csvs/mnist/img4253.jpg,4
./csvs/mnist/img4254.jpg,8
./csvs/mnist/img4255.jpg,7
./csvs/mnist/img4256.jpg,7
./csvs/mnist/img4257.jpg,3
./csvs/mnist/img4258.jpg,3
./csvs/mnist/img4259.jpg,8
./csvs/mnist/img4260.jpg,5
./csvs/mnist/img4261.jpg,9
./csvs/mnist/img4262.jpg,8
./csvs/mnist/img4263.jpg,3
./csvs/mnist/img4264.jpg,3
./csvs/mnist/img4265.jpg,4
./csvs/mnist/img4266.jpg,0
./csvs/mnist/img4267.jpg,7
./csvs/mnist/img4268.jpg,1
./csvs/mnist/img4269.jpg,6
./csvs/mnist/img4270.jpg,2
./csvs/mnist/img4271.jpg,0
./csvs/mnist/img4272.jpg,3
./csvs/mnist/img4273.jpg,8
./csvs/mnist/img4274.jpg,7
./csvs/mnist/img4275.jpg,4
./csvs/mnist/img4276.jpg,8
./csvs/mnist/img4277.jpg,3
./csvs/mnist/img4278.jpg,9
./csvs/mnist/img4279.jpg,2
./csvs/mnist/img4280.jpg,0
./csvs/mnist/img4281.jpg,7
./csvs/mnist/img4282.jpg,3
./csvs/mnist/img4283.jpg,8
./csvs/mnist/img4284.jpg,4
./csvs/mnist/img4285.jpg,0
./csvs/mnist/img4286.jpg,7
./csvs/mnist/img4287.jpg,1
./csvs/mnist/img4288.jpg,8
./csvs/mnist/img4289.jpg,0
./csvs/mnist/img4290.jpg,0
./csvs/mnist/img4291.jpg,5
./csvs/mnist/img4292.jpg,1
./csvs/mnist/img4293.jpg,4
./csvs/mnist/img4294.jpg,2
./csvs/mnist/img4295.jpg,1
./csvs/mnist/img4296.jpg,3
./csvs/mnist/img4297.jpg,7
./csvs/mnist/img4298.jpg,4
./csvs/mnist/img4299.jpg,7
./csvs/mnist/img4300.jpg,5
./csvs/mnist/img4301.jpg,1
./csvs/mnist/img4302.jpg,6
./csvs/mnist/img4303.jpg,5
./csvs/mnist/img4304.jpg,7
./csvs/mnist/img4305.jpg,5
./csvs/mnist/img4306.jpg,8
./csvs/mnist/img4307.jpg,9
./csvs/mnist/img4308.jpg,9
./csvs/mnist/img4309.jpg,8
./csvs/mnist/img4310.jpg,5
./csvs/mnist/img4311.jpg,0
./csvs/mnist/img4312.jpg,1
./csvs/mnist/img4313.jpg,5
./csvs/mnist/img4314.jpg,9
./csvs/mnist/img4315.jpg,6
./csvs/mnist/img4316.jpg,9
./csvs/mnist/img4317.jpg,0
./csvs/mnist/img4318.jpg,7
./csvs/mnist/img4319.jpg,4
./csvs/mnist/img4320.jpg,1
./csvs/mnist/img4321.jpg,9
./csvs/mnist/img4322.jpg,0
./csvs/mnist/img4323.jpg,2
./csvs/mnist/img4324.jpg,9
./csvs/mnist/img4325.jpg,8
./csvs/mnist/img4326.jpg,0
./csvs/mnist/img4327.jpg,7
./csvs/mnist/img4328.jpg,5
./csvs/mnist/img4329.jpg,3
./csvs/mnist/img4330.jpg,9
./csvs/mnist/img4331.jpg,7
./csvs/mnist/img4332.jpg,7
./csvs/mnist/img4333.jpg,7
./csvs/mnist/img4334.jpg,1
./csvs/mnist/img4335.jpg,7
./csvs/mnist/img4336.jpg,3
./csvs/mnist/img4337.jpg,4
./csvs/mnist/img4338.jpg,6
./csvs/mnist/img4339.jpg,7
./csvs/mnist/img4340.jpg,3
./csvs/mnist/img4341.jpg,0
./csvs/mnist/img4342.jpg,2
./csvs/mnist/img4343.jpg,3
./csvs/mnist/img4344.jpg,0
./csvs/mnist/img4345.jpg,0
./csvs/mnist/img4346.jpg,9
./csvs/mnist/img4347.jpg,4
./csvs/mnist/img4348.jpg,0
./csvs/mnist/img4349.jpg,8
./csvs/mnist/img4350.jpg,6
./csvs/mnist/img4351.jpg,9
./csvs/mnist/img4352.jpg,1
./csvs/mnist/img4353.jpg,3
./csvs/mnist/img4354.jpg,7
./csvs/mnist/img4355.jpg,7
./csvs/mnist/img4356.jpg,2
./csvs/mnist/img4357.jpg,0
./csvs/mnist/img4358.jpg,8
./csvs/mnist/img4359.jpg,7
./csvs/mnist/img4360.jpg,3
./csvs/mnist/img4361.jpg,6
./csvs/mnist/img4362.jpg,4
./csvs/mnist/img4363.jpg,9
./csvs/mnist/img4364.jpg,7
./csvs/mnist/img4365.jpg,6
./csvs/mnist/img4366.jpg,6
./csvs/mnist/img4367.jpg,7
./csvs/mnist/img4368.jpg,6
./csvs/mnist/img4369.jpg,9
./csvs/mnist/img4370.jpg,3
./csvs/mnist/img4371.jpg,8
./csvs/mnist/img4372.jpg,2
./csvs/mnist/img4373.jpg,7
./csvs/mnist/img4374.jpg,3
./csvs/mnist/img4375.jpg,0
./csvs/mnist/img4376.jpg,8
./csvs/mnist/img4377.jpg,5
./csvs/mnist/img4378.jpg,9
./csvs/mnist/img4379.jpg,9
./csvs/mnist/img4380.jpg,4
./csvs/mnist/img4381.jpg,2
./csvs/mnist/img4382.jpg,8
./csvs/mnist/img4383.jpg,4
./csvs/mnist/img4384.jpg,8
./csvs/mnist/img4385.jpg,8
./csvs/mnist/img4386.jpg,7
./csvs/mnist/img4387.jpg,4
./csvs/mnist/img4388.jpg,1
./csvs/mnist/img4389.jpg,8
./csvs/mnist/img4390.jpg,0
./csvs/mnist/img4391.jpg,1
./csvs/mnist/img4392.jpg,8
./csvs/mnist/img4393.jpg,6
./csvs/mnist/img4394.jpg,7
./csvs/mnist/img4395.jpg,7
./csvs/mnist/img4396.jpg,7
./csvs/mnist/img4397.jpg,7
./csvs/mnist/img4398.jpg,5
./csvs/mnist/img4399.jpg,2
./csvs/mnist/img4400.jpg,9
./csvs/mnist/img4401.jpg,3
./csvs/mnist/img4402.jpg,2
./csvs/mnist/img4403.jpg,6
./csvs/mnist/img4404.jpg,3
./csvs/mnist/img4405.jpg,6
./csvs/mnist/img4406.jpg,1
./csvs/mnist/img4407.jpg,4
./csvs/mnist/img4408.jpg,1
./csvs/mnist/img4409.jpg,6
./csvs/mnist/img4410.jpg,4
./csvs/mnist/img4411.jpg,4
./csvs/mnist/img4412.jpg,5
./csvs/mnist/img4413.jpg,1
./csvs/mnist/img4414.jpg,5
./csvs/mnist/img4415.jpg,2
./csvs/mnist/img4416.jpg,0
./csvs/mnist/img4417.jpg,5
./csvs/mnist/img4418.jpg,4
./csvs/mnist/img4419.jpg,3
./csvs/mnist/img4420.jpg,8
./csvs/mnist/img4421.jpg,1
./csvs/mnist/img4422.jpg,7
./csvs/mnist/img4423.jpg,7
./csvs/mnist/img4424.jpg,4
./csvs/mnist/img4425.jpg,5
./csvs/mnist/img4426.jpg,9
./csvs/mnist/img4427.jpg,6
./csvs/mnist/img4428.jpg,2
./csvs/mnist/img4429.jpg,2
./csvs/mnist/img4430.jpg,3
./csvs/mnist/img4431.jpg,6
./csvs/mnist/img4432.jpg,6
./csvs/mnist/img4433.jpg,7
./csvs/mnist/img4434.jpg,4
./csvs/mnist/img4435.jpg,8
./csvs/mnist/img4436.jpg,1
./csvs/mnist/img4437.jpg,4
./csvs/mnist/img4438.jpg,2
./csvs/mnist/img4439.jpg,4
./csvs/mnist/img4440.jpg,4
./csvs/mnist/img4441.jpg,8
./csvs/mnist/img4442.jpg,1
./csvs/mnist/img4443.jpg,2
./csvs/mnist/img4444.jpg,5
./csvs/mnist/img4445.jpg,0
./csvs/mnist/img4446.jpg,1
./csvs/mnist/img4447.jpg,2
./csvs/mnist/img4448.jpg,9
./csvs/mnist/img4449.jpg,8
./csvs/mnist/img4450.jpg,3
./csvs/mnist/img4451.jpg,5
./csvs/mnist/img4452.jpg,2
./csvs/mnist/img4453.jpg,7
./csvs/mnist/img4454.jpg,0
./csvs/mnist/img4455.jpg,4
./csvs/mnist/img4456.jpg,0
./csvs/mnist/img4457.jpg,9
./csvs/mnist/img4458.jpg,2
./csvs/mnist/img4459.jpg,7
./csvs/mnist/img4460.jpg,9
./csvs/mnist/img4461.jpg,4
./csvs/mnist/img4462.jpg,3
./csvs/mnist/img4463.jpg,5
./csvs/mnist/img4464.jpg,6
./csvs/mnist/img4465.jpg,4
./csvs/mnist/img4466.jpg,0
./csvs/mnist/img4467.jpg,9
./csvs/mnist/img4468.jpg,1
./csvs/mnist/img4469.jpg,8
./csvs/mnist/img4470.jpg,2
./csvs/mnist/img4471.jpg,1
./csvs/mnist/img4472.jpg,3
./csvs/mnist/img4473.jpg,7
./csvs/mnist/img4474.jpg,4
./csvs/mnist/img4475.jpg,2
./csvs/mnist/img4476.jpg,5
./csvs/mnist/img4477.jpg,2
./csvs/mnist/img4478.jpg,6
./csvs/mnist/img4479.jpg,7
./csvs/mnist/img4480.jpg,7
./csvs/mnist/img4481.jpg,5
./csvs/mnist/img4482.jpg,8
./csvs/mnist/img4483.jpg,8
./csvs/mnist/img4484.jpg,9
./csvs/mnist/img4485.jpg,1
./csvs/mnist/img4486.jpg,0
./csvs/mnist/img4487.jpg,1
./csvs/mnist/img4488.jpg,1
./csvs/mnist/img4489.jpg,0
./csvs/mnist/img4490.jpg,2
./csvs/mnist/img4491.jpg,3
./csvs/mnist/img4492.jpg,3
./csvs/mnist/img4493.jpg,1
./csvs/mnist/img4494.jpg,4
./csvs/mnist/img4495.jpg,4
./csvs/mnist/img4496.jpg,5
./csvs/mnist/img4497.jpg,0
./csvs/mnist/img4498.jpg,6
./csvs/mnist/img4499.jpg,4
./csvs/mnist/img4500.jpg,7
./csvs/mnist/img4501.jpg,0
./csvs/mnist/img4502.jpg,8
./csvs/mnist/img4503.jpg,1
./csvs/mnist/img4504.jpg,9
./csvs/mnist/img4505.jpg,1
./csvs/mnist/img4506.jpg,0
./csvs/mnist/img4507.jpg,3
./csvs/mnist/img4508.jpg,1
./csvs/mnist/img4509.jpg,3
./csvs/mnist/img4510.jpg,2
./csvs/mnist/img4511.jpg,3
./csvs/mnist/img4512.jpg,3
./csvs/mnist/img4513.jpg,3
./csvs/mnist/img4514.jpg,4
./csvs/mnist/img4515.jpg,2
./csvs/mnist/img4516.jpg,5
./csvs/mnist/img4517.jpg,7
./csvs/mnist/img4518.jpg,6
./csvs/mnist/img4519.jpg,2
./csvs/mnist/img4520.jpg,7
./csvs/mnist/img4521.jpg,6
./csvs/mnist/img4522.jpg,8
./csvs/mnist/img4523.jpg,4
./csvs/mnist/img4524.jpg,9
./csvs/mnist/img4525.jpg,1
./csvs/mnist/img4526.jpg,8
./csvs/mnist/img4527.jpg,6
./csvs/mnist/img4528.jpg,0
./csvs/mnist/img4529.jpg,7
./csvs/mnist/img4530.jpg,5
./csvs/mnist/img4531.jpg,7
./csvs/mnist/img4532.jpg,6
./csvs/mnist/img4533.jpg,0
./csvs/mnist/img4534.jpg,6
./csvs/mnist/img4535.jpg,1
./csvs/mnist/img4536.jpg,0
./csvs/mnist/img4537.jpg,6
./csvs/mnist/img4538.jpg,8
./csvs/mnist/img4539.jpg,4
./csvs/mnist/img4540.jpg,0
./csvs/mnist/img4541.jpg,4
./csvs/mnist/img4542.jpg,2
./csvs/mnist/img4543.jpg,2
./csvs/mnist/img4544.jpg,3
./csvs/mnist/img4545.jpg,9
./csvs/mnist/img4546.jpg,7
./csvs/mnist/img4547.jpg,6
./csvs/mnist/img4548.jpg,9
./csvs/mnist/img4549.jpg,7
./csvs/mnist/img4550.jpg,4
./csvs/mnist/img4551.jpg,2
./csvs/mnist/img4552.jpg,7
./csvs/mnist/img4553.jpg,3
./csvs/mnist/img4554.jpg,1
./csvs/mnist/img4555.jpg,1
./csvs/mnist/img4556.jpg,9
./csvs/mnist/img4557.jpg,0
./csvs/mnist/img4558.jpg,1
./csvs/mnist/img4559.jpg,5
./csvs/mnist/img4560.jpg,7
./csvs/mnist/img4561.jpg,6
./csvs/mnist/img4562.jpg,1
./csvs/mnist/img4563.jpg,5
./csvs/mnist/img4564.jpg,0
./csvs/mnist/img4565.jpg,4
./csvs/mnist/img4566.jpg,0
./csvs/mnist/img4567.jpg,1
./csvs/mnist/img4568.jpg,4
./csvs/mnist/img4569.jpg,9
./csvs/mnist/img4570.jpg,1
./csvs/mnist/img4571.jpg,3
./csvs/mnist/img4572.jpg,7
./csvs/mnist/img4573.jpg,6
./csvs/mnist/img4574.jpg,5
./csvs/mnist/img4575.jpg,2
./csvs/mnist/img4576.jpg,7
./csvs/mnist/img4577.jpg,2
./csvs/mnist/img4578.jpg,1
./csvs/mnist/img4579.jpg,8
./csvs/mnist/img4580.jpg,3
./csvs/mnist/img4581.jpg,8
./csvs/mnist/img4582.jpg,3
./csvs/mnist/img4583.jpg,8
./csvs/mnist/img4584.jpg,3
./csvs/mnist/img4585.jpg,3
./csvs/mnist/img4586.jpg,1
./csvs/mnist/img4587.jpg,6
./csvs/mnist/img4588.jpg,6
./csvs/mnist/img4589.jpg,0
./csvs/mnist/img4590.jpg,9
./csvs/mnist/img4591.jpg,5
./csvs/mnist/img4592.jpg,7
./csvs/mnist/img4593.jpg,7
./csvs/mnist/img4594.jpg,4
./csvs/mnist/img4595.jpg,9
./csvs/mnist/img4596.jpg,3
./csvs/mnist/img4597.jpg,5
./csvs/mnist/img4598.jpg,0
./csvs/mnist/img4599.jpg,8
./csvs/mnist/img4600.jpg,2
./csvs/mnist/img4601.jpg,5
./csvs/mnist/img4602.jpg,5
./csvs/mnist/img4603.jpg,1
./csvs/mnist/img4604.jpg,2
./csvs/mnist/img4605.jpg,7
./csvs/mnist/img4606.jpg,6
./csvs/mnist/img4607.jpg,9
./csvs/mnist/img4608.jpg,0
./csvs/mnist/img4609.jpg,0
./csvs/mnist/img4610.jpg,8
./csvs/mnist/img4611.jpg,2
./csvs/mnist/img4612.jpg,9
./csvs/mnist/img4613.jpg,6
./csvs/mnist/img4614.jpg,4
./csvs/mnist/img4615.jpg,5
./csvs/mnist/img4616.jpg,3
./csvs/mnist/img4617.jpg,4
./csvs/mnist/img4618.jpg,5
./csvs/mnist/img4619.jpg,7
./csvs/mnist/img4620.jpg,4
./csvs/mnist/img4621.jpg,6
./csvs/mnist/img4622.jpg,8
./csvs/mnist/img4623.jpg,5
./csvs/mnist/img4624.jpg,1
./csvs/mnist/img4625.jpg,0
./csvs/mnist/img4626.jpg,5
./csvs/mnist/img4627.jpg,4
./csvs/mnist/img4628.jpg,9
./csvs/mnist/img4629.jpg,3
./csvs/mnist/img4630.jpg,0
./csvs/mnist/img4631.jpg,9
./csvs/mnist/img4632.jpg,6
./csvs/mnist/img4633.jpg,3
./csvs/mnist/img4634.jpg,4
./csvs/mnist/img4635.jpg,8
./csvs/mnist/img4636.jpg,6
./csvs/mnist/img4637.jpg,4
./csvs/mnist/img4638.jpg,8
./csvs/mnist/img4639.jpg,3
./csvs/mnist/img4640.jpg,1
./csvs/mnist/img4641.jpg,6
./csvs/mnist/img4642.jpg,4
./csvs/mnist/img4643.jpg,0
./csvs/mnist/img4644.jpg,7
./csvs/mnist/img4645.jpg,1
./csvs/mnist/img4646.jpg,5
./csvs/mnist/img4647.jpg,2
./csvs/mnist/img4648.jpg,7
./csvs/mnist/img4649.jpg,2
./csvs/mnist/img4650.jpg,2
./csvs/mnist/img4651.jpg,2
./csvs/mnist/img4652.jpg,2
./csvs/mnist/img4653.jpg,8
./csvs/mnist/img4654.jpg,0
./csvs/mnist/img4655.jpg,1
./csvs/mnist/img4656.jpg,0
./csvs/mnist/img4657.jpg,0
./csvs/mnist/img4658.jpg,1
./csvs/mnist/img4659.jpg,3
./csvs/mnist/img4660.jpg,7
./csvs/mnist/img4661.jpg,6
./csvs/mnist/img4662.jpg,7
./csvs/mnist/img4663.jpg,2
./csvs/mnist/img4664.jpg,9
./csvs/mnist/img4665.jpg,2
./csvs/mnist/img4666.jpg,5
./csvs/mnist/img4667.jpg,5
./csvs/mnist/img4668.jpg,9
./csvs/mnist/img4669.jpg,9
./csvs/mnist/img4670.jpg,8
./csvs/mnist/img4671.jpg,5
./csvs/mnist/img4672.jpg,9
./csvs/mnist/img4673.jpg,7
./csvs/mnist/img4674.jpg,6
./csvs/mnist/img4675.jpg,3
./csvs/mnist/img4676.jpg,8
./csvs/mnist/img4677.jpg,1
./csvs/mnist/img4678.jpg,8
./csvs/mnist/img4679.jpg,9
./csvs/mnist/img4680.jpg,2
./csvs/mnist/img4681.jpg,7
./csvs/mnist/img4682.jpg,3
./csvs/mnist/img4683.jpg,0
./csvs/mnist/img4684.jpg,6
./csvs/mnist/img4685.jpg,8
./csvs/mnist/img4686.jpg,1
./csvs/mnist/img4687.jpg,0
./csvs/mnist/img4688.jpg,2
./csvs/mnist/img4689.jpg,0
./csvs/mnist/img4690.jpg,9
./csvs/mnist/img4691.jpg,9
./csvs/mnist/img4692.jpg,8
./csvs/mnist/img4693.jpg,8
./csvs/mnist/img4694.jpg,9
./csvs/mnist/img4695.jpg,3
